Index,Tag,Type,SW Ver.,Time Stamp,Log Interval,Latitude,Longitude,Altitude,DOP,Speed,Battery,Temperature,Light Intensity,Movement,Accelerometer,Alarm,RSSI,Coverage,Retries
1662,Lion: 8530,IR-SAT Tag,72,3/4/2025 14:46,Every 2 hours,-3.536902°,38.163018°,(-),<10 meters,0 km/h,3.65 Volt,30°C,(-),Y,"[11128,-768,11228]",N,0,N,2
1663,Lion: 8529,IR-SAT Tag,72,3/4/2025 14:52,Every 2 hours,-3.540570°,38.213805°,(-),<10 meters,0 km/h,3.63 Volt,28°C,(-),Y,"[7406,-5149,12466]",N,0,Y,0
1664,Lion: 8528,IR-SAT Tag,72,3/4/2025 15:00,Every 2 hours,-3.630720°,38.234868°,(-),<10 meters,0 km/h,3.69 Volt,29°C,(-),Y,"[-1732,-3927,14770]",N,0,N,2
1665,Lion: 8531,IR-SAT Tag,72,3/4/2025 16:30,Every 2 hours,-3.666648°,38.089583°,(-),10 meters,4 km/h,3.69 Volt,29°C,(-),Y,"[7570,2986,18691]",N,0,Y,0
1666,Lion: 8530,IR-SAT Tag,72,3/4/2025 16:46,Every 2 hours,-3.533165°,38.170627°,(-),10 meters,0 km/h,3.64 Volt,28°C,(-),Y,"[11412,6529,9531]",N,0,Y,0
1667,Lion: 8529,IR-SAT Tag,72,3/4/2025 16:53,Every 2 hours,-3.538522°,38.205455°,(-),10 meters,0 km/h,3.63 Volt,26°C,(-),Y,"[7838,-6958,11836]",N,0,Y,0
1668,Lion: 8528,IR-SAT Tag,72,3/4/2025 17:00,Every 2 hours,-3.610195°,38.227900°,(-),10 meters,4 km/h,3.69 Volt,27°C,(-),Y,"[9122,2580,13063]",N,0,Y,0
1669,Lion: 8531,IR-SAT Tag,72,3/4/2025 18:31,Every 2 hours,-3.661505°,38.085485°,(-),10 meters,0 km/h,3.69 Volt,29°C,(-),Y,"[3542,-7221,13446]",N,0,Y,1
1670,Lion: 8530,IR-SAT Tag,72,3/4/2025 18:47,Every 2 hours,-3.532938°,38.170575°,(-),<10 meters,0 km/h,3.65 Volt,28°C,(-),Y,"[9797,-3985,12116]",N,0,Y,0
1671,Lion: 8529,IR-SAT Tag,72,3/4/2025 18:54,Every 2 hours,-3.538417°,38.196847°,(-),<10 meters,0 km/h,3.63 Volt,26°C,(-),Y,"[-8186,2267,13641]",N,0,Y,1
1672,Lion: 8528,IR-SAT Tag,72,3/4/2025 19:00,Every 2 hours,-3.594392°,38.220902°,(-),<10 meters,0 km/h,3.69 Volt,27°C,(-),Y,"[11212,251,12132]",N,0,N,2
1673,Lion: 8531,IR-SAT Tag,72,3/4/2025 20:32,Every 2 hours,-3.632365°,38.085748°,(-),<10 meters,3 km/h,3.69 Volt,26°C,(-),Y,"[4190,-2613,15045]",N,0,Y,0
1674,Lion: 8530,IR-SAT Tag,72,3/4/2025 20:47,Every 2 hours,-3.533192°,38.170665°,(-),10 meters,0 km/h,3.65 Volt,28°C,(-),Y,"[6811,-8508,11703]",N,0,Y,0
1675,Lion: 8529,IR-SAT Tag,72,3/4/2025 20:54,Every 2 hours,-3.528157°,38.188812°,(-),10 meters,0 km/h,3.64 Volt,26°C,(-),Y,"[14656,1839,-6184]",N,0,N,2
1676,Lion: 8528,IR-SAT Tag,72,3/4/2025 21:00,Every 2 hours,-3.588965°,38.220135°,(-),<10 meters,0 km/h,3.69 Volt,27°C,(-),Y,"[15781,2478,2948]",N,0,N,2
1677,Lion: 8531,IR-SAT Tag,72,3/4/2025 22:32,Every 2 hours,-3.615673°,38.078293°,(-),<10 meters,0 km/h,3.69 Volt,34°C,(-),Y,"[4750,-7432,13093]",N,0,Y,0
1678,Lion: 8530,IR-SAT Tag,72,3/4/2025 22:49,Every 2 hours,-3.538603°,38.173783°,(-),10 meters,0 km/h,3.65 Volt,33°C,(-),Y,"[12552,1898,10189]",N,0,Y,0
1679,Lion: 8529,IR-SAT Tag,72,3/4/2025 22:55,Every 2 hours,-3.528267°,38.188810°,(-),10 meters,0 km/h,3.63 Volt,30°C,(-),Y,"[11496,890,11347]",N,0,Y,0
1680,Lion: 8528,IR-SAT Tag,72,3/4/2025 23:00,Every 2 hours,-3.588567°,38.220415°,(-),10 meters,0 km/h,3.69 Volt,35°C,(-),Y,"[10744,6130,-10546]",N,0,N,4
1681,Lion: 8531,IR-SAT Tag,72,3/5/2025 0:33,Every 2 hours,-3.615178°,38.079017°,(-),10 meters,0 km/h,3.69 Volt,36°C,(-),Y,"[1162,2115,15611]",N,0,Y,0
1682,Lion: 8530,IR-SAT Tag,72,3/5/2025 0:49,Every 2 hours,-3.538637°,38.173807°,(-),10 meters,0 km/h,3.65 Volt,38°C,(-),Y,"[6268,-5905,13881]",N,0,Y,0
1683,Lion: 8529,IR-SAT Tag,72,3/5/2025 0:56,Every 2 hours,-3.528300°,38.188845°,(-),10 meters,0 km/h,3.64 Volt,36°C,(-),Y,"[15529,4388,420]",N,0,Y,0
1684,Lion: 8528,IR-SAT Tag,72,3/5/2025 1:00,Every 2 hours,-3.588190°,38.220783°,(-),10 meters,0 km/h,3.69 Volt,40°C,(-),Y,"[10120,4295,11598]",N,0,N,2
1685,Lion: 8531,IR-SAT Tag,72,3/5/2025 2:34,Every 2 hours,-3.615158°,38.079078°,(-),10 meters,0 km/h,3.69 Volt,40°C,(-),Y,"[8291,-7787,11198]",N,0,Y,0
1686,Lion: 8530,IR-SAT Tag,72,3/5/2025 2:50,Every 2 hours,-3.543462°,38.178933°,(-),10 meters,0 km/h,3.65 Volt,44°C,(-),Y,"[10031,-9921,7863]",N,0,N,2
1687,Lion: 8529,IR-SAT Tag,72,3/5/2025 2:57,Every 2 hours,-3.528273°,38.188852°,(-),10 meters,0 km/h,3.64 Volt,42°C,(-),Y,"[-10410,4750,11328]",N,0,N,2
1688,Lion: 8528,IR-SAT Tag,72,3/5/2025 3:00,Every 2 hours,-3.588152°,38.220707°,(-),<10 meters,0 km/h,3.69 Volt,42°C,(-),Y,"[15911,1427,5100]",N,0,N,2
1689,Lion: 8531,IR-SAT Tag,72,3/5/2025 4:35,Every 2 hours,-3.615167°,38.079182°,(-),<10 meters,0 km/h,3.69 Volt,40°C,(-),Y,"[15887,2859,3279]",N,0,N,2
1690,Lion: 8530,IR-SAT Tag,72,3/5/2025 4:51,Every 2 hours,-3.543382°,38.178780°,(-),<10 meters,0 km/h,3.64 Volt,42°C,(-),Y,"[7410,-5436,12582]",N,0,Y,0
1691,Lion: 8529,IR-SAT Tag,72,3/5/2025 4:58,Every 2 hours,-3.528313°,38.188870°,(-),<10 meters,0 km/h,3.64 Volt,41°C,(-),Y,"[-14910,3717,5038]",N,0,Y,0
1692,Lion: 8528,IR-SAT Tag,72,3/5/2025 5:00,Every 2 hours,-3.587937°,38.220637°,(-),10 meters,0 km/h,3.69 Volt,42°C,(-),Y,"[-15026,-3950,-1923]",N,0,Y,0
1693,Lion: 8531,IR-SAT Tag,72,3/5/2025 6:35,Every 2 hours,-3.615163°,38.079203°,(-),<10 meters,0 km/h,3.69 Volt,41°C,(-),Y,"[-14481,-3937,3691]",N,0,Y,1
1695,Lion: 8529,IR-SAT Tag,72,3/5/2025 6:58,Every 2 hours,-3.528287°,38.188920°,(-),<10 meters,0 km/h,3.64 Volt,42°C,(-),Y,"[12371,-587,-10180]",N,0,Y,0
1696,Lion: 8528,IR-SAT Tag,72,3/5/2025 7:00,Every 2 hours,-3.587940°,38.220658°,(-),10 meters,0 km/h,3.69 Volt,41°C,(-),Y,"[5818,-11028,-9295]",N,0,N,2
1697,Lion: 8531,IR-SAT Tag,72,3/5/2025 8:36,Every 2 hours,-3.616247°,38.078752°,(-),10 meters,0 km/h,3.69 Volt,38°C,(-),Y,"[4040,-5979,13910]",N,0,Y,0
1698,Lion: 8530,IR-SAT Tag,72,3/5/2025 8:52,Every 2 hours,-3.533218°,38.170695°,(-),<10 meters,0 km/h,3.64 Volt,36°C,(-),Y,"[8527,-5342,12222]",N,0,Y,0
1699,Lion: 8529,IR-SAT Tag,72,3/5/2025 8:58,Every 2 hours,-3.527912°,38.188583°,(-),10 meters,0 km/h,3.64 Volt,34°C,(-),Y,"[13537,-7209,3668]",N,0,Y,0
1700,Lion: 8528,IR-SAT Tag,72,3/5/2025 9:00,Every 2 hours,-3.588062°,38.220650°,(-),10 meters,0 km/h,3.69 Volt,37°C,(-),Y,"[16199,1226,-846]",N,0,Y,0
1701,Lion: 8531,IR-SAT Tag,72,3/5/2025 10:37,Every 2 hours,-3.619785°,38.084753°,(-),<10 meters,0 km/h,3.69 Volt,33°C,(-),Y,"[705,3320,15523]",N,0,Y,1
1702,Lion: 8530,IR-SAT Tag,72,3/5/2025 10:53,Every 2 hours,-3.532993°,38.170562°,(-),<10 meters,0 km/h,3.64 Volt,32°C,(-),Y,"[16548,-774,-1632]",N,0,Y,0
1703,Lion: 8529,IR-SAT Tag,72,3/5/2025 11:00,Every 2 hours,-3.512448°,38.186122°,(-),<10 meters,0 km/h,3.63 Volt,31°C,(-),Y,"[1925,-8674,12751]",N,0,Y,0
1704,Lion: 8528,IR-SAT Tag,72,3/5/2025 11:00,Every 2 hours,-3.587703°,38.220310°,(-),<10 meters,0 km/h,3.69 Volt,33°C,(-),Y,"[6743,-8387,11096]",N,0,Y,0
1705,Lion: 8531,IR-SAT Tag,72,3/5/2025 12:37,Every 2 hours,-3.619723°,38.084740°,(-),10 meters,0 km/h,3.69 Volt,30°C,(-),Y,"[2457,3387,15304]",N,0,Y,0
1706,Lion: 8530,IR-SAT Tag,72,3/5/2025 12:53,Every 2 hours,-3.532898°,38.170545°,(-),10 meters,0 km/h,3.64 Volt,32°C,(-),Y,"[15935,-1123,-4446]",N,0,Y,0
1707,Lion: 8529,IR-SAT Tag,72,3/5/2025 13:00,Every 2 hours,-3.502767°,38.189032°,(-),<10 meters,3 km/h,3.63 Volt,29°C,(-),Y,"[7319,24,12342]",N,0,Y,0
1708,Lion: 8528,IR-SAT Tag,72,3/5/2025 13:00,Every 2 hours,-3.587390°,38.219963°,(-),10 meters,0 km/h,3.69 Volt,31°C,(-),Y,"[-10094,1676,11862]",N,0,Y,1
1709,Lion: 8531,IR-SAT Tag,72,3/5/2025 14:38,Every 2 hours,-3.625667°,38.089347°,(-),<10 meters,0 km/h,3.69 Volt,28°C,(-),Y,"[5613,-3138,13897]",N,0,Y,0
1710,Lion: 8530,IR-SAT Tag,72,3/5/2025 14:54,Every 2 hours,-3.533018°,38.170570°,(-),<10 meters,0 km/h,3.64 Volt,30°C,(-),Y,"[-10955,-2045,10880]",N,0,Y,0
1711,Lion: 8528,IR-SAT Tag,72,3/5/2025 15:00,Every 2 hours,-3.587393°,38.219997°,(-),10 meters,0 km/h,3.69 Volt,29°C,(-),Y,"[7335,2268,13117]",N,0,Y,1
1712,Lion: 8529,IR-SAT Tag,72,3/5/2025 15:01,Every 2 hours,-3.498967°,38.177845°,(-),10 meters,0 km/h,3.64 Volt,28°C,(-),Y,"[9413,1740,12769]",N,0,Y,0
1713,Lion: 8531,IR-SAT Tag,72,3/5/2025 16:38,Every 2 hours,-3.623045°,38.087447°,(-),10 meters,0 km/h,3.69 Volt,27°C,(-),Y,"[629,2316,15637]",N,0,Y,1
1714,Lion: 8530,IR-SAT Tag,72,3/5/2025 16:54,Every 2 hours,-3.532945°,38.170532°,(-),10 meters,0 km/h,3.65 Volt,29°C,(-),Y,"[-12317,-1368,9537]",N,0,Y,0
1715,Lion: 8528,IR-SAT Tag,72,3/5/2025 17:00,Every 2 hours,-3.587395°,38.219968°,(-),10 meters,0 km/h,3.69 Volt,28°C,(-),Y,"[6214,-8242,11334]",N,0,Y,0
1716,Lion: 8529,IR-SAT Tag,72,3/5/2025 17:02,Every 2 hours,-3.512502°,38.181498°,(-),10 meters,0 km/h,3.64 Volt,27°C,(-),Y,"[11384,1714,19138]",N,0,Y,0
1717,Lion: 8531,IR-SAT Tag,72,3/5/2025 18:39,Every 2 hours,-3.626125°,38.095002°,(-),<10 meters,0 km/h,3.69 Volt,29°C,(-),Y,"[-1040,-5357,14729]",N,0,Y,0
1718,Lion: 8530,IR-SAT Tag,72,3/5/2025 18:56,Every 2 hours,-3.533772°,38.170772°,(-),<10 meters,0 km/h,3.64 Volt,29°C,(-),Y,"[-10997,-4273,10179]",N,0,Y,0
1719,Lion: 8528,IR-SAT Tag,72,3/5/2025 19:00,Every 2 hours,-3.586305°,38.220310°,(-),10 meters,0 km/h,3.69 Volt,28°C,(-),Y,"[6769,-8195,11119]",N,0,Y,0
1720,Lion: 8529,IR-SAT Tag,72,3/5/2025 19:02,Every 2 hours,-3.517940°,38.179493°,(-),10 meters,0 km/h,3.63 Volt,26°C,(-),Y,"[-11184,127,11401]",N,0,Y,0
1721,Lion: 8531,IR-SAT Tag,72,3/5/2025 20:40,Every 2 hours,-3.625838°,38.094448°,(-),<10 meters,0 km/h,3.69 Volt,29°C,(-),Y,"[2145,-6242,14280]",N,0,Y,0
1722,Lion: 8530,IR-SAT Tag,72,3/5/2025 20:56,Every 2 hours,-3.545315°,38.178873°,(-),<10 meters,0 km/h,3.65 Volt,29°C,(-),Y,"[16565,1952,-666]",N,0,Y,1
1723,Lion: 8528,IR-SAT Tag,72,3/5/2025 21:00,Every 2 hours,-3.586103°,38.220255°,(-),<10 meters,0 km/h,3.69 Volt,26°C,(-),Y,"[-13808,5520,6020]",N,0,Y,0
1724,Lion: 8529,IR-SAT Tag,72,3/5/2025 21:03,Every 2 hours,-3.516107°,38.189223°,(-),<10 meters,2 km/h,3.63 Volt,26°C,(-),Y,"[8945,-6375,10915]",N,0,Y,0
1725,Lion: 8531,IR-SAT Tag,72,3/5/2025 22:40,Every 2 hours,-3.623153°,38.097158°,(-),<10 meters,0 km/h,3.69 Volt,37°C,(-),Y,"[-12055,1928,9701]",N,0,Y,1
1726,Lion: 8530,IR-SAT Tag,72,3/5/2025 22:57,Every 2 hours,-3.545782°,38.178493°,(-),<10 meters,0 km/h,3.65 Volt,36°C,(-),Y,"[7925,-3952,12871]",N,0,N,2
